분과,중단원,아티클,문항 번호,난이도,퀴즈 유형,문제,정답 1,정답 2,보기 1,보기 2,보기 3,보기 4,보기 5,보기 6,예문,정답해설
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
화학,7-1) 용액의 화학,C. 콜로이드,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
화학,7-1) 용액의 화학,D. 수용액 평형,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
생명,7-2) 생명의 화학,A. 생물 정의,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
생명,7-2) 생명의 화학,B. 생체 구성 원자,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
생명,7-2) 생명의 화학,C. 생명과 물,1,하,인라인,다음은 물 분자의 성질을 설명한 것입니다. 빈칸에 들어갈 알맞은 말을 고르세요.,2,3,무극성/극성/이온화,공유 결합/이온 결합/수소 결합,,,,,"물 분자는 산소 쪽이 약한 음전하를, 수소 쪽이 약한 양전하를 띤다. 이렇게 한 분자 안에 음과 양이 함께 있는 성질을 [1](이)라고 한다. 또한 한 물 분자의 수소 쪽은 이웃한 물 분자의 산소 쪽에 끌리는데, 이 약한 인력을 [2](이)라고 한다.","물 분자는 산소 쪽이 음전하를, 수소 쪽이 양전하를 띠는 극성 분자예요. 이 극성 덕분에 이웃한 분자끼리 수소 결합으로 서로를 끌어당겨요. 물의 특별한 성질은 대부분 여기에서 시작돼요."
,,,2,하,OX,자이언트 세쿼이아의 꼭대기까지 물이 올라가는 것은 뿌리가 펌프처럼 물을 밀어 올리기 때문이다.,X,,O,X,,,,,-,"큰 나무에는 물을 밀어 올리는 펌프가 없어요. 잎에서 물이 증발하며 위로 빨아올리는 힘, 물 분자끼리 서로 끌어당기는 힘, 물관 벽에 들러붙는 힘이 함께 작동해요. 세 힘이 이어져 100미터가 넘는 높이까지 물이 올라가요."
,,,3,중,사지선다 (단수),물이 얼 때 부피가 줄어 얼음이 가라앉는다고 가정해 봅시다. 이때 예상되는 결과로 알맞은 것은 무엇인가요?,3,,호수 표면만 얼고 아래쪽 물은 얼지 않은 채 그대로 남는다,물이 얼지 않게 되어 호수의 온도가 늘 일정하게 유지된다,호수가 깊은 곳까지 통째로 얼어 생물이 자리 잡기 어려워진다,바위 틈의 얼음이 커지면서 토양이 더 빠르게 만들어진다,,,-,물은 얼면 부피가 늘고 밀도가 낮아져 얼음이 위로 떠요. 덕분에 겨울 호수는 표면부터 얼고 아래쪽 물은 얼지 않은 채 남아요. 얼음이 가라앉는다면 깊은 곳까지 얼어붙어 생명이 자리 잡기 어려웠을 거예요.
,,,4,중-상,순서배열,다음 문장은 얼음이 물 위에 뜨는 이유를 설명한 것입니다. 설명의 흐름에 맞게 배열하세요.,다-가-나-라,,얼음의 육각형 격자는 액체 상태의 배열보다 분자 사이가 듬성듬성하다,같은 양의 물이 얼음이 되면 부피가 늘고 밀도가 낮아진다,물이 얼면서 분자들이 수소 결합 방향에 맞추어 육각형 격자로 배열된다,물보다 밀도가 낮아진 얼음이 가라앉지 않고 물 위로 떠오른다,,,-,물이 얼면 분자들이 수소 결합 방향에 맞추어 육각형 격자로 배열돼요. 이 격자는 액체일 때보다 듬성듬성해서 부피가 늘고 밀도가 낮아져요. 그래서 얼음이 물 위에 뜨고 겨울 호수는 표면부터 얼어요.
,,,5,상,직접 입력,빈칸에 들어갈 알맞은 말을 쓰세요.,항상성,,,,,,,,"운동할 때 근육이 열을 내도 몸속의 물이 그 열을 흡수한다. 그래서 체온이 크게 오르지 않고 일정하게 유지되는데, 이처럼 몸이 안정된 상태를 지키는 성질을 ___이라고 한다.",물은 비열이 커서 열을 흡수해도 온도가 크게 오르지 않아요. 몸의 약 60퍼센트를 이루는 물이 근육에서 나온 열을 받아 줘요. 그래서 체온이 폭주하지 않고 항상성이 지켜져요.
,,,6,중,사지선다 (복수),물 분자 사이의 수소 결합에 대한 설명으로 옳은 것을 모두 고르세요.,2,4,한번 맺어진 수소 결합은 좀처럼 끊어지지 않고 그대로 유지된다,원자를 직접 이어 주는 공유 결합보다 훨씬 약한 인력이다,이웃한 두 물 분자의 산소끼리 전자를 함께 쓰면서 생긴다,한 물 분자는 평균적으로 여러 이웃 분자와 수소 결합을 맺는다,,,-,수소 결합은 공유 결합보다 훨씬 약한 인력이에요. 그래서 매우 짧은 시간 안에 끊어지고 다시 생겨요. 대신 한 분자가 여러 이웃과 결합을 맺어 물 전체가 촘촘하게 이어져요.
,,,7,중-상,순서배열,다음 문장은 나무 꼭대기까지 물이 올라가는 과정을 나타냅니다. 원인과 결과가 자연스럽게 이어지도록 배열하세요.,나-라-가-다,,물관 아래쪽의 물 분자들이 수소 결합으로 이어진 채 잇따라 끌려 올라간다,자이언트 세쿼이아의 잎에서 물이 수증기로 증발한다,물기둥이 끊기지 않고 이어져 100미터가 넘는 나무 꼭대기 가까이까지 물이 도달한다,증발로 생긴 끌어당기는 힘이 잎에 가장 가까운 물 분자를 위로 올린다,,,-,잎에서 물이 증발하면 물기둥을 위로 빨아올리는 증산력이 생겨요. 수소 결합으로 이어진 물 분자들이 끊기지 않고 잇따라 끌려 올라가요. 물관 벽에 들러붙는 힘까지 더해져 꼭대기 가까이까지 물기둥이 이어져요.
생명,7-2) 생명의 화학,D. 생체 거대 분자,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
화학,7-2) 생명의 화학,E. 유기 화학,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
화학,7-2) 생명의 화학,F. 생화학,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
생명,7-3) 세포,A. 생체막,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
생명,7-3) 세포,B. 세포 구조,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
생명,7-4) 에너지와 물질대사,A. ATP와 효소,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
생명,7-4) 에너지와 물질대사,B. 광합성,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
생명,7-4) 에너지와 물질대사,C. 세포호흡과 발효,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
생명,7-5) 유전정보,A. DNA와 유전자,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
생명,7-5) 유전정보,B. 유전발현과 조절,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
생명,7-5) 유전정보,C. DNA 기술,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
생명,7-6) 세포분열과 유전,A. 체세포분열,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
생명,7-6) 세포분열과 유전,B. 감수분열,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
생명,7-6) 세포분열과 유전,C. 유전 패턴,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
생명,7-7) 진화,A. 진화의 힘,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
생명,7-7) 진화,B. 종분화,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
생명,7-7) 진화,C. 생물 다양성,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
생명,7-8) 생물의 다양성,A. 바이러스,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
생명,7-8) 생물의 다양성,B. 원핵 생물,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
생명,7-8) 생물의 다양성,C. 진핵 생물,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
생명,7-9) 식물,A. 식물 구조,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
생명,7-9) 식물,B. 식물 생식,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
생명,7-9) 식물,C. 식물 신호,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
생명,7-10) 인체,A. 소화,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
생명,7-10) 인체,B. 순환,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
생명,7-10) 인체,C. 호흡,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
생명,7-10) 인체,D. 배설,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
생명,7-10) 인체,E. 면역,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
생명,7-10) 인체,F. 신경,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
생명,7-10) 인체,G. 내분비,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
생명,7-10) 인체,H. 발생과 성장,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
생명,7-10) 인체,I. 노화와 죽음,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
생명,7-11) 생태계,A. 개체군과 군집,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
생명,7-11) 생태계,B. 행동 생태,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
생명,7-11) 생태계,C. 에너지 흐름과 물질 순환,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
