분과,중단원,아티클,문항 번호,난이도,퀴즈 유형,문제,정답 1,정답 2,보기 1,보기 2,보기 3,보기 4,보기 5,보기 6,예문,정답해설
,,,4,중-상,순서배열,다음 문장은 서남극에서 일어나는 빙상 변화 과정을 나타냅니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,나-라-가-다,,빙붕의 얼음이 아래에서부터 녹는다.,온난화로 서남극 주변의 해수가 따뜻해진다.,대륙 위의 빙상이 해양으로 더 빠르게 미끄러진다.,따뜻해진 해수가 빙붕 밑으로 흘러든다.,,,-,서남극에서는 따뜻해진 해수가 빙붕 밑으로 흘러들어 얼음을 아래에서부터 녹여요. 그러면 대륙 위의 빙상이 해양으로 더 빠르게 미끄러지죠. 그린란드와 서남극의 빙상은 온난화가 커질수록 장기간에 걸친 비가역적 손실 위험이 높아진답니다.
,,,5,상,직접 입력,빈칸에 들어갈 알맞은 말을 쓰세요.,티핑 포인트,,,,,,,,"기후 시스템에는 어떤 임계점을 넘은 뒤 급격하게, 때로는 되돌리기 어렵게 재편되는 경계가 있다. 그린란드와 서남극의 빙상, 대서양 자오면 순환, 아마존 열대우림이 이러한 경계를 지닌 요소로 꼽힌다. 기후 과학에서는 이 경계를 __ ___(이)라고 부른다.","티핑 포인트는 임계점을 넘은 뒤 시스템이 급격하게, 때로는 되돌리기 어렵게 재편되는 경계예요. 다만 스위치처럼 어느 한 온도에서 즉시 작동하는 것만을 뜻하지는 않고, 모든 기후 변화에 티핑 포인트가 있는 것도 아니에요. 대서양 자오면 순환은 21세기 안에 약해질 가능성은 높게, 급격히 무너질 가능성은 낮게 평가된답니다."
,,,6,중,사지선다 (복수),기후 모델에 대한 설명으로 옳은 것을 모두 고르세요.,2,4,기후 모델은 지난 관측 자료를 그대로 연장해 미래를 그린 것이다.,기후 모델에는 구름과 생태계의 되먹임처럼 예측하기 어려운 요소가 남아 있다.,기후 모델은 지구 전체를 하나의 덩어리로 보고 평균값 하나만 계산한다.,서로 다른 연구팀의 모델들이 온실 가스가 늘수록 더 따뜻해진다는 같은 방향을 보여준다.,,,-,"과학자들은 대기와 해양, 육지와 빙하 사이의 상호작용을 물리 법칙과 방정식으로 표현해요. 그런 다음 지구를 수많은 격자로 나누어 슈퍼컴퓨터로 계산하죠. 구름과 생태계의 되먹임, 빙상의 변화처럼 어려운 요소가 남아 있어 완벽하지는 않지만, 독립적으로 만든 여러 모델이 같은 방향을 가리킨다는 점이 중요해요."
,,,7,중-상,순서배열,다음 문장은 영구동토층과 관련된 기후 변화 과정을 나타냅니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,다-라-가-나,,유기물이 이산화 탄소와 메테인으로 바뀌어 대기로 방출된다.,대기에 늘어난 온실 가스가 온난화를 더 키운다.,기온이 올라가면서 영구동토층이 녹는다.,얼어 있던 유기물이 미생물에 분해된다.,,,-,"영구동토층이 녹으면 그 안에 얼어 있던 유기물이 미생물에 분해돼요. 이 과정에서 유기물이 이산화 탄소와 메테인으로 바뀌어 대기로 방출되죠. 그렇게 늘어난 온실 가스가 온난화를 더 키우는 되먹임을 만들기 때문에, 온난화가 커질수록 되돌리기 어려운 변화의 위험도 함께 커져요."
지구환경,E-3) 탄소 순환의 위기,탄소 순환의 위기,1,하,인라인,다음은 지구에서 탄소가 이동하는 방식을 설명한 것입니다. 빈칸에 들어갈 말을 고르세요.,2,3,배출원/저장소/순환로,탄소 포집/해양 퇴적/장기 조절 과정,,,,,"탄소는 대기와 해양, 생물과 지층 같은 [1] 사이를 오가며 지구 역사 내내 이동해 왔다. 화산이 탄소를 대기로 내보내면 해양의 흡수와 암석의 풍화가 그 일부를 다시 제거한다. 이렇게 유입과 유출을 다시 맞추어 온 흐름을 [2](이)라고 한다.","탄소는 대기와 해양, 생물과 지층처럼 서로 다른 저장소를 오가며 움직여요. 화산이 내보낸 탄소를 해양의 흡수와 암석의 풍화, 해양 퇴적이 다시 거두어들이는 것이 장기 조절 과정이랍니다. 다만 이 되돌림은 수만 년에서 수백만 년이 걸릴 만큼 느려요."
,,,2,하,OX,해양이 따뜻해지면 표층과 심층이 더 잘 섞이게 되어 이산화 탄소를 흡수하는 능력이 높아진다.,X,,O,X,,,,,-,"해양이 따뜻해지면 표층과 심층은 오히려 잘 섞이지 않게 돼요. 섞임이 줄면 표층이 받아들인 탄소를 깊은 곳으로 내려보내기 어려워져 흡수 능력이 떨어질 수 있지요. 육지에서도 가뭄과 산불이 흡수 능력을 깎는데, 그 크기와 시점은 아직 불확실하답니다."
,,,3,중,사지선다 (단수),바닷물에 이산화 탄소가 녹아들면서 일어나는 변화를 바르게 설명한 것은 무엇인가요?,4,,표층 해양의 평균 pH가 낮아져 바닷물이 약알칼리성에서 산성으로 바뀌었다.,수소 이온이 늘고 탄산이온도 함께 늘어 바닷물의 pH가 높아졌다.,탄산이온이 늘어 익족류의 껍데기가 이전보다 두꺼워지는 현상이 관측되었다.,수소 이온이 늘고 탄산이온이 줄면서 바닷물이 산성 쪽으로 이동했다.,,,-,"이산화 탄소가 바닷물에 녹으면 수소 이온은 늘고 탄산이온은 줄어들어요. 산업화 이후 표층 해양의 평균 pH는 약 8.2에서 8.1로 낮아졌는데, 수소 이온 농도로는 약 26퍼센트가 늘어난 값이에요. 바닷물은 여전히 약알칼리성이니, 산성이 된 것이 아니라 산성 쪽으로 이동한 것이랍니다."
,,,4,중-상,순서배열,다음 문장은 지층에 묻혀 있던 탄소가 대기로 돌아오는 과정을 나타냅니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,다-가-라-나,,인류가 지층에 묻힌 석탄과 석유를 꺼내어 태운다.,대기 중 이산화 탄소 농도가 빙하 코어 기록에 나타나지 않았던 수준에 이른다.,오래전 생명체의 탄소가 지층에 묻혀 석탄과 석유가 생성된다.,지층에 갇혀 있던 탄소가 이산화 탄소가 되어 대기로 돌아간다.,,,-,"석탄과 석유는 오래전 생명체의 탄소가 지층에 묻혀 만들어진 것이에요. 수억 년에 걸쳐 쌓인 이 탄소를 인류는 250여 년 만에 꺼내 태우고 있지요. 그래서 산업화 이전 약 280ppm이던 대기 중 이산화 탄소 농도는 2025년 평균 약 425ppm에 이르렀고, 이는 지난 80만 년의 빙하 코어 기록에서는 나타나지 않았던 수준이랍니다."
,,,5,상,직접 입력,빈칸에 들어갈 알맞은 말을 쓰세요.,영구동토층,,,,,,,,"시베리아와 캐나다, 알래스카 같은 북극권에는 오랫동안 얼어붙은 채로 유지되어 온 땅이 넓게 퍼져 있다. 여기에는 현재 대기 중 탄소의 거의 두 배에 이르는 유기탄소가 갇혀 있는데, 이런 땅을 _____(이)라고 한다.","북극권의 영구동토층에는 약 1,460~1,600기가톤의 유기탄소가 저장된 것으로 추정돼요. 지금 대기에 있는 약 900기가톤의 거의 두 배에 해당하는 양이지요. 기온이 올라 이 땅이 녹으면 갇혀 있던 유기물이 분해되면서 이산화 탄소와 메테인이 빠져나온답니다."
,,,6,중,사지선다 (복수),탄소를 포집해 저장하는 기술인 CCUS에 대한 설명으로 옳은 것을 모두 고르세요.,1,3,공장이나 발전소에서 나오는 이산화 탄소를 분리해 제품에 쓰거나 깊은 지층에 묻는다.,이미 대기 중에 흩어져 있는 이산화 탄소를 거두어들이는 것이 CCUS의 방식이다.,현재 운영 중인 시설의 포집 용량은 한 해 화석연료 배출량에 견주면 매우 작은 몫이다.,공기에서 직접 이산화 탄소를 거두는 방식은 CCUS보다 이미 큰 규모로 운영되고 있다.,,,-,"CCUS는 공장이나 발전소 같은 배출원에서 나오는 이산화 탄소를 붙잡는 기술이에요. 2020년대 중반 기준 운영 중인 시설의 연간 명목 포집 용량은 5,000만 톤 남짓인데, 한 해 화석연료 배출량 약 380억 톤과 견주면 0.2퍼센트에도 못 미쳐요. 공기에서 직접 거두는 방식은 규모가 아직 훨씬 작으니, 지층에서 꺼내는 탄소 자체를 줄이는 일과 함께 써야 한답니다."
,,,7,중-상,순서배열,다음 문장은 북극권의 얼어붙은 땅이 녹을 때 일어나는 과정을 나타냅니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,나-라-가-다,,유기물의 분해로 이산화 탄소와 메테인이 대기로 방출된다.,기온이 올라 북극권의 얼어붙은 땅이 녹는다.,대기에 더해진 메테인이 온난화를 더 키운다.,얼어 있던 유기물이 녹은 땅속에서 분해된다.,,,-,"얼어붙은 땅이 녹아야 그 속에 갇혀 있던 유기물이 분해되기 시작해요. 분해가 진행되면서 이산화 탄소와 메테인이 함께 빠져나오지요. 메테인은 대기에 머무는 기간이 이산화 탄소보다 짧지만 수십 년 규모에서는 훨씬 강한 온난화 효과를 내는데, 방출 속도와 양에는 아직 큰 불확실성이 있답니다."
물리,E-4) 에너지 전환의 물리학,A. 재생에너지의 원리와 한계,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
물리,E-4) 에너지 전환의 물리학,B. 핵융합 — 별의 불을 땅으로,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
물리,E-5) 과학기술의 미래와 인류의 선택,과학기술의 미래와 인류의 선택,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
